brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.003142	0.03298	0.337482	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.001984	0.030682	0.33493	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.001985	0.030538	0.334202	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001919	0.030385	0.334835	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.002004	0.030662	0.334759	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001922	0.030487	0.335169	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.001947	0.031192	0.341466	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001924	0.03125	0.355938	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.001929	0.03035	0.333363	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	3e-06	0.001935	0.031071	0.33452	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.00192	0.030774	0.334805	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001931	0.030643	0.334465	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001925	0.0305	0.335459	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	3e-06	0.002063	0.031108	0.334671	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	4e-06	0.003469	0.037396	0.361701	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
